Station Name,Latitude,Longitude,geometry
5 Ave & E 103 St,227823.77697799218,997339.0339812535,POINT (997339.0339812535 227823.77697799218)
5 Ave & E 135 St,235186.48087112152,1001457.2680775104,POINT (1001457.2680775104 235186.48087112152)
5 Ave & E 30 St,211059.56303102802,988047.4795944828,POINT (988047.4795944828 211059.56303102802)
5 Ave & E 63 St,218486.77602357575,992139.5837653903,POINT (992139.5837653903 218486.77602357575)
5 Ave & E 72 St,220840.88350813236,993430.9885298427,POINT (993430.9885298427 220840.88350813236)
5 Ave & E 78 St,222157.50998058077,994127.5298520005,POINT (994127.5298520005 222157.50998058077)
5 Ave & E 87 St,224300.83247058938,995362.0621760049,POINT (995362.0621760049 224300.83247058938)
5 Ave & W 126 St,233436.1944934114,1000357.9299113051,POINT (1000357.9299113051 233436.1944934114)
5 Ave & W 131 St,234438.86289364682,1000934.0492352734,POINT (1000934.0492352734 234438.86289364682)
5 Corners Library,204778.5357150994,980954.4103507268,POINT (980954.4103507268 204778.5357150994)
5 St & 51 Ave,209747.4520923696,996175.445130507,POINT (996175.445130507 209747.4520923696)
5 St & 6 Ave,183587.49134664758,989212.2947888463,POINT (989212.2947888463 183587.49134664758)
5 St & Market St,194305.6408369635,991348.0035299559,POINT (991348.0035299559 194305.6408369635)
50 Ave & 65 St,207824.13636152624,1011799.9678049112,POINT (1011799.9678049112 207824.13636152624)
50 St & 30 Ave,216191.46754073497,1009960.2638941704,POINT (1009960.2638941704 216191.46754073497)
50 St & 7 Ave,173400.5516818273,982558.4413785308,POINT (982558.4413785308 173400.5516818273)
50 St & Barnett Ave,212545.15822869385,1008227.9867798638,POINT (1008227.9867798638 212545.15822869385)
50 St & Northern Blvd,213645.3358632797,1008455.0587225772,POINT (1008455.0587225772 213645.3358632797)
51 Ave & 61 St,207320.87842882273,1010855.6869874691,POINT (1010855.6869874691 207320.87842882273)
51 Ave & Alstyne Ave,210044.17248186033,1023833.9487262828,POINT (1023833.9487262828 210044.17248186033)
51 Ave & Corona Ave,210270.65797440225,1024199.3510356832,POINT (1024199.3510356832 210270.65797440225)
51 Ave & Junction Blvd,209228.05661511325,1020869.7042010037,POINT (1020869.7042010037 209228.05661511325)
51 Ave & Van Loon St,208290.8730377813,1017799.539075906,POINT (1017799.539075906 208290.8730377813)
51 St & 43 Ave,210579.0742897556,1008086.8036454117,POINT (1008086.8036454117 210579.0742897556)
51 St & Hobart St,215390.50319809452,1009841.4267670595,POINT (1009841.4267670595 215390.50319809452)
51 St & Queens Blvd,209991.82410954364,1008034.3632261169,POINT (1008034.3632261169 209991.82410954364)
52 St & 1 Ave,175833.49393155178,978676.3855727079,POINT (978676.3855727079 175833.49393155178)
52 St & 6 Ave,173470.7310795836,981621.1441869584,POINT (981621.1441869584 173470.7310795836)
53 Ave & 94 St,208618.19482672133,1020588.4444039608,POINT (1020588.4444039608 208618.19482672133)
53 St & 2 Ave,175180.99436863698,979014.6836489415,POINT (979014.6836489415 175180.99436863698)
53 St & 4 Ave,174233.44449836417,980214.6879395458,POINT (980214.6879395458 174233.44449836417)
53 St & 5 Ave,173683.80258168533,980922.8944157496,POINT (980922.8944157496 173683.80258168533)
53 St & Flushing Ave,199494.16803169038,1008099.8261996036,POINT (1008099.8261996036 199494.16803169038)
53 St & Roosevelt Ave,210610.36913654665,1008762.9777438234,POINT (1008762.9777438234 210610.36913654665)
54 St & 37 Ave,212886.7692639915,1009735.9625107191,POINT (1009735.9625107191 212886.7692639915)
55 Ave & 90 St,207695.90925342846,1019369.9196020354,POINT (1019369.9196020354 207695.90925342846)
55 Ave & 97 Pl,208525.23257544957,1022051.6431348984,POINT (1022051.6431348984 208525.23257544957)
55 Dr & Maurice Ave,203852.63040530143,1009389.806998803,POINT (1009389.806998803 203852.63040530143)
55 St & 5 Ave,173355.25630505037,980538.4922520893,POINT (980538.4922520893 173355.25630505037)
55 St & 7 Ave,172382.93982558628,981732.3243515976,POINT (981732.3243515976 172382.93982558628)
55 St & Northern Blvd,213723.8963206616,1010335.0866606773,POINT (1010335.0866606773 213723.8963206616)
56 Dr & 59 St,203064.65271257053,1009644.2596505482,POINT (1009644.2596505482 203064.65271257053)
56 Dr & 61 St,202991.87978338118,1010676.7553137286,POINT (1010676.7553137286 202991.87978338118)
56 St & Arnold Ave,199715.62448086607,1009511.9780916917,POINT (1009511.9780916917 199715.62448086607)
57 Rd & 58 St,202460.57448596763,1008600.9255080135,POINT (1008600.9255080135 202460.57448596763)
57 Rd & 59 St,202520.90134260725,1009574.7774310512,POINT (1009574.7774310512 202520.90134260725)
57 St & 1 Ave,174769.9032719055,977843.2696295403,POINT (977843.2696295403 174769.9032719055)
57 St & 37 Ave,212711.27099208778,1010535.6665178845,POINT (1010535.6665178845 212711.27099208778)
57 St & 4 Ave,173401.46123455145,979569.3603375718,POINT (979569.3603375718 173401.46123455145)
57 St & 43 Ave,210051.53701631533,1009736.0708130995,POINT (1009736.0708130995 210051.53701631533)
57 St & 7 Ave,171978.4110791505,981424.7929708296,POINT (981424.7929708296 171978.4110791505)
57 St & Grand Ave,201270.787043064,1008538.6676000321,POINT (1008538.6676000321 201270.787043064)
57 St & Woodside Ave,210991.32602671278,1009910.084877547,POINT (1009910.084877547 210991.32602671278)
58 St & 2 Ave,174015.88472773304,978347.0709295524,POINT (978347.0709295524 174015.88472773304)
58 St & 32 Ave,214619.8502673326,1011045.9045365071,POINT (1011045.9045365071 214619.8502673326)
58 St & 56 Dr,203083.24921725583,1008507.8726123488,POINT (1008507.8726123488 203083.24921725583)
58 St & Pier 4,174805.83902786666,977012.4338175405,POINT (977012.4338175405 174805.83902786666)
59 St & 4 Ave,172947.42673164222,979356.3570370161,POINT (979356.3570370161 172947.42673164222)
59 St & 5 Ave,172492.8595378527,979900.2690262706,POINT (979900.2690262706 172492.8595378527)
59 St & 59 Rd,200819.42781884628,1009623.6124191498,POINT (1009623.6124191498 200819.42781884628)
6 Ave & 12 St,182090.01821550974,988279.9651134947,POINT (988279.9651134947 182090.01821550974)
6 Ave & 21 St,179819.04325199698,986758.4695848838,POINT (986758.4695848838 179819.04325199698)
6 Ave & 55 St,172681.0740596099,981158.316450124,POINT (981158.316450124 172681.0740596099)
6 Ave & 60 St,171813.7687004017,980420.1466355805,POINT (980420.1466355805 171813.7687004017)
6 Ave & 9 St,182693.64660682308,988750.6304680696,POINT (988750.6304680696 182693.64660682308)
6 Ave & Broome St,203162.42195635277,982938.8811139558,POINT (982938.8811139558 203162.42195635277)
6 Ave & Canal St,202465.15597996107,982661.8793529492,POINT (982661.8793529492 202465.15597996107)
6 Ave & W 33 St,212162.60482775266,987440.7603058141,POINT (987440.7603058141 212162.60482775266)
6 Ave & W 34 St,212383.51589205043,987565.7281363646,POINT (987565.7281363646 212383.51589205043)
6 Ave & W 45 St,215012.05288875522,989121.7669158444,POINT (989121.7669158444 215012.05288875522)
6 Ave & Walker St,201516.4121541544,982801.8913153773,POINT (982801.8913153773 201516.4121541544)
6 St & 7 Ave,182892.9011097623,989844.3400356454,POINT (989844.3400356454 182892.9011097623)
60 Ave & Fresh Pond Rd,200488.89698869447,1011422.1417157152,POINT (1011422.1417157152 200488.89698869447)
60 Ave & Otis Ave,207844.721722606,1024047.3289457265,POINT (1024047.3289457265 207844.721722606)
60 Pl & 67 Ave,196169.96070738806,1012059.7848912586,POINT (1012059.7848912586 196169.96070738806)
60 Pl & Bleecker St,198353.60180549472,1011141.7552366972,POINT (1011141.7552366972 198353.60180549472)
60 Pl & Flushing Ave,201581.11862168097,1010426.2622216751,POINT (1010426.2622216751 201581.11862168097)
60 Pl & Linden St,197541.35777900572,1011485.3208678964,POINT (1011485.3208678964 197541.35777900572)
60 St & 37 Ave,212362.26797088413,1011223.1918339417,POINT (1011223.1918339417 212362.26797088413)
60 St & 60 Rd,200141.18385092885,1010305.6440121471,POINT (1010305.6440121471 200141.18385092885)
61 St & 39 Ave,211480.53650506568,1011182.6106387979,POINT (1011182.6106387979 211480.53650506568)
61 St & 60 Ln,194516.82733122286,1013610.5368781602,POINT (1013610.5368781602 194516.82733122286)
61 St & Borden Ave,203606.59810663137,1010782.3476990468,POINT (1010782.3476990468 203606.59810663137)
61 St & Laurel Hill Blvd,208466.89568252905,1011036.0896855913,POINT (1011036.0896855913 208466.89568252905)
61 St & Queens Blvd,209225.3398760438,1011204.5152570695,POINT (1011204.5152570695 209225.3398760438)
61 St & Woodside Ave,210778.57626589824,1010896.3517293499,POINT (1010896.3517293499 210778.57626589824)
62 St & 34 Ave,213250.77420418925,1011991.5430616484,POINT (1011991.5430616484 213250.77420418925)
62 St & 4 Ave,172439.75938872286,978739.235682606,POINT (978739.235682606 172439.75938872286)
62 St & 43 Ave,209872.5635388082,1011149.9872777783,POINT (1011149.9872777783 209872.5635388082)
62 St & Northern Blvd,214075.350343012,1011861.0993027799,POINT (1011861.0993027799 214075.350343012)
63 St & 5 Ave,171581.43200148482,979329.6829317844,POINT (979329.6829317844 171581.43200148482)
63 St & 59 Dr,201060.71283243955,1011599.4712479105,POINT (1011599.4712479105 201060.71283243955)
63 St & Borden Ave,204004.063159857,1011077.3353616239,POINT (1011077.3353616239 204004.063159857)
64 St & 3 Ave,172431.9988063996,977794.1835336353,POINT (977794.1835336353 172431.9988063996)
64 St & 51 Ave,207352.94806741588,1011453.2460736646,POINT (1011453.2460736646 207352.94806741588)
64 St & 53 Dr,204895.95118188666,1011597.0273657505,POINT (1011597.0273657505 204895.95118188666)
64 St & Woodbine St,197259.15078870027,1013218.5425202537,POINT (1013218.5425202537 197259.15078870027)
65 Ln & Metropolitan Ave,198804.63633541355,1013644.6435860595,POINT (1013644.6435860595 198804.63633541355)
65 Pl & 53 Ave,205779.54238797567,1011903.9961905727,POINT (1011903.9961905727 205779.54238797567)
65 Pl & Woodside Ave,210111.83044191872,1012228.8032383828,POINT (1012228.8032383828 210111.83044191872)
65 St & 2 Ave,172626.39372977143,977134.1798016593,POINT (977134.1798016593 172626.39372977143)
65 St & 35 Ave,212775.11331698747,1012594.7084065238,POINT (1012594.7084065238 212775.11331698747)
65 St & Broadway,212339.24582909446,1012680.9306635481,POINT (1012680.9306635481 212339.24582909446)
65 St & Otto Rd,195783.91059684684,1014361.2455027092,POINT (1014361.2455027092 195783.91059684684)
65 St & Roosevelt Ave,210980.36389600564,1012171.3572145747,POINT (1012171.3572145747 210980.36389600564)
67 Ave & Fresh Pond Rd,196419.63109725696,1012828.0816056741,POINT (1012828.0816056741 196419.63109725696)
67 St & Erik Pl,170036.15006159985,979653.0972912419,POINT (979653.0972912419 170036.15006159985)
69 St & 38 Ave,211363.26165949265,1012916.7304343758,POINT (1012916.7304343758 211363.26165949265)
69 St & 43 Ave,209573.95459068395,1013172.0839193003,POINT (1013172.0839193003 209573.95459068395)
7 Ave & 17 St,180066.23028655624,987913.6809709975,POINT (987913.6809709975 180066.23028655624)
7 Ave & 20 St,179381.46349192614,987414.2238116312,POINT (987414.2238116312 179381.46349192614)
7 Ave & 22 St,179020.64134716376,987116.6931068292,POINT (987116.6931068292 179020.64134716376)
7 Ave & 40 St,175421.94718207186,984234.181292961,POINT (984234.181292961 175421.94718207186)
7 Ave & 41 St,175112.0369198987,984002.9865725512,POINT (984002.9865725512 175112.0369198987)
7 Ave & 62 St,170813.2968437341,980638.5268346305,POINT (980638.5268346305 170813.2968437341)
7 Ave & Central Park South,218621.91585088288,990047.8870005445,POINT (990047.8870005445 218621.91585088288)
7 Ave & Park Pl,186130.6029475814,991677.7709545082,POINT (991677.7709545082 186130.6029475814)
7 Ave & W 55 St,217669.22605263948,989520.6775495356,POINT (989520.6775495356 217669.22605263948)
7 Ave S & Bleecker St,206014.74921540753,983241.6660783475,POINT (983241.6660783475 206014.74921540753)
7 St & 3 Ave,184298.2477798745,987088.8779203523,POINT (987088.8779203523 184298.2477798745)
7 St & 5 Ave,183555.27674448112,988295.4324208505,POINT (988295.4324208505 183555.27674448112)
71 Ave & Myrtle Ave,194565.79724412592,1012235.6618107137,POINT (1012235.6618107137 194565.79724412592)
71 St & 32 Ave,214998.52333615907,1013076.4652646687,POINT (1013076.4652646687 214998.52333615907)
71 St & 37 Ave,212106.68944058212,1013465.2771378744,POINT (1013465.2771378744 212106.68944058212)
72 St & 41 Ave,210591.0061862688,1013718.6461686547,POINT (1013718.6461686547 210591.0061862688)
72 St & Broadway,211585.37434205489,1013678.7906654727,POINT (1013678.7906654727 211585.37434205489)
72 St & Northern Blvd,214247.96784481817,1013433.3703210016,POINT (1013433.3703210016 214247.96784481817)
72 St & Woodside Ave,209955.77315217344,1013933.2758664974,POINT (1013933.2758664974 209955.77315217344)
73 St & 25 Ave,216925.80573715895,1013332.1355572938,POINT (1013332.1355572938 216925.80573715895)
74 St & 37 Ave,212263.49946832354,1014228.7111967729,POINT (1014228.7111967729 212263.49946832354)
75 St & 35 Ave,212791.76444709086,1014441.2628500661,POINT (1014441.2628500661 212791.76444709086)
75 St & Northern Blvd,214244.45987339085,1014223.9846598746,POINT (1014223.9846598746 214244.45987339085)
75 St & Roosevelt Ave,211377.94417935953,1014628.9900586504,POINT (1014628.9900586504 211377.94417935953)
76 St & 21 Ave,219903.54672842444,1013700.996013509,POINT (1013700.996013509 219903.54672842444)
76 St & 45 Ave,209368.80274619706,1015157.7739887538,POINT (1015157.7739887538 209368.80274619706)
77 St & 24 Ave,217720.28292759575,1014275.7641716355,POINT (1014275.7641716355 217720.28292759575)
77 St & 31 Ave,215798.56981185067,1014530.9508290328,POINT (1014530.9508290328 215798.56981185067)
78 St & Northern Blvd,214359.6509313807,1014988.8876528904,POINT (1014988.8876528904 214359.6509313807)
79 St & 37 Ave,212312.78566099788,1015520.6961113008,POINT (1015520.6961113008 212312.78566099788)
79 St & Roosevelt Ave,211489.88568550406,1015664.2114593338,POINT (1015664.2114593338 211489.88568550406)
79 St & Woodside Ave,210225.4905238133,1015778.3213593514,POINT (1015778.3213593514 210225.4905238133)
8 Ave & W 16 St,209236.90322509504,983778.2874547713,POINT (983778.2874547713 209236.90322509504)
8 Ave & W 24 St,211032.24015778606,984784.4042496383,POINT (984784.4042496383 211032.24015778606)
8 Ave & W 27 St,211837.40804491917,985228.8864260548,POINT (985228.8864260548 211837.40804491917)
8 Ave & W 31 St,212735.39788441843,985722.6055005399,POINT (985722.6055005399 212735.39788441843)
8 Ave & W 33 St,213125.85880357202,986021.2289647348,POINT (986021.2289647348 213125.85880357202)
8 Ave & W 38 St,213911.32537268213,986568.3433392813,POINT (986568.3433392813 213911.32537268213)
8 Ave & W 49 St,216955.99304315768,988042.9225794132,POINT (988042.9225794132 216955.99304315768)
8 Ave & W 52 St,217538.1739580945,988431.8082718882,POINT (988431.8082718882 217538.1739580945)
8 St & Astoria Blvd,220763.09821896887,1002900.9397654434,POINT (1002900.9397654434 220763.09821896887)
81 St & 24 Ave,217841.49692912202,1015271.6391544134,POINT (1015271.6391544134 217841.49692912202)
81 St & 34 Ave,213918.47402806432,1015840.2753264785,POINT (1015840.2753264785 213918.47402806432)
81 St & 35 Ave,213145.88232657686,1015984.8907468909,POINT (1015984.8907468909 213145.88232657686)
82 St & 30 Ave,216528.99364524495,1015713.7955292757,POINT (1015713.7955292757 216528.99364524495)
84 St & Roosevelt Ave,211812.1249705515,1016925.6005771796,POINT (1016925.6005771796 211812.1249705515)
85 St & Northern Blvd,214745.3994098061,1016747.8634115984,POINT (1016747.8634115984 214745.3994098061)
86 St & 35 Ave,213444.68511073885,1017247.0476404716,POINT (1017247.0476404716 213444.68511073885)
86 St & 37 Ave,212436.83539524823,1017394.443223417,POINT (1017394.443223417 212436.83539524823)
87 St & 30 Ave,216765.4148770074,1017039.8973645259,POINT (1017039.8973645259 216765.4148770074)
87 St & Roosevelt Ave,211915.13354433162,1017676.8047460418,POINT (1017676.8047460418 211915.13354433162)
88 St & Astoria Blvd,217772.75592835638,1017155.9644808717,POINT (1017155.9644808717 217772.75592835638)
9 Ave & W 18 St,210086.66444351952,983243.280206569,POINT (983243.280206569 210086.66444351952)
9 Ave & W 204 St,253207.6386279534,1006751.4817177455,POINT (1006751.4817177455 253207.6386279534)
9 Ave & W 219 St,256672.12608887677,1008722.5198052322,POINT (1008722.5198052322 256672.12608887677)
9 Ave & W 22 St,210922.06291864306,983717.3865667838,POINT (983717.3865667838 210922.06291864306)
9 Ave & W 39 St,214867.49732375608,985784.6981054399,POINT (985784.6981054399 214867.49732375608)
9 Ave & W 45 St,216235.67420222826,986672.530059709,POINT (986672.530059709 216235.67420222826)
9 St & 44 Rd,212409.8151129861,997568.7848362443,POINT (997568.7848362443 212409.8151129861)
90 St & 32 Ave,215591.39600247436,1017982.1445714881,POINT (1017982.1445714881 215591.39600247436)
90 St & 51 Ave,208642.2190305641,1019141.3340705563,POINT (1019141.3340705563 208642.2190305641)
91 St & 23 Ave,218990.28249164048,1017739.1986768917,POINT (1017739.1986768917 218990.28249164048)
91 St & 31 Ave,216269.24614285378,1018119.7177144315,POINT (1018119.7177144315 216269.24614285378)
92 St & 23 Ave,218993.04374962804,1017772.390559087,POINT (1017772.390559087 218993.04374962804)
92 St & 35 Ave,213603.26929787418,1018782.8464880987,POINT (1018782.8464880987 213603.26929787418)
